iso3,year,category,category_name,type,type_name,value,data_type,units,source,variable
MHL,2018,C,Ambiguous,C1,Fisher assistance,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MHL,2018,C,Ambiguous,C2,Vessel buyback programs,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MHL,2018,C,Ambiguous,C3,Rural fisher communities,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MLT,2018,A,Beneficial,A1,Fisheries management,1116167.329,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MLT,2018,A,Beneficial,A2,Fishery research and development,261521.3129,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MLT,2018,A,Beneficial,A3,Marine protected areas,8878676.274,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MLT,2018,B,Capacity-enhancing,B1,Boat construction and renovation,2025845.11,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MLT,2018,B,Capacity-enhancing,B2,Fisheries development projects,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MLT,2018,B,Capacity-enhancing,B3,Fishing port development,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MLT,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,4551156.177,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MLT,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MLT,2018,B,Capacity-enhancing,B6,Fishing access agreements,4145226.03,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MLT,2018,B,Capacity-enhancing,B7,Fuel subsidies,3588460.69,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MLT,2018,C,Ambiguous,C1,Fisher assistance,1355467.089,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MLT,2018,C,Ambiguous,C2,Vessel buyback programs,1476223.264,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MLT,2018,C,Ambiguous,C3,Rural fisher communities,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MMR,2018,A,Beneficial,A1,Fisheries management,3827487.505,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MMR,2018,A,Beneficial,A2,Fishery research and development,10621182.25,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MMR,2018,A,Beneficial,A3,Marine protected areas,618349.5365,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MMR,2018,B,Capacity-enhancing,B1,Boat construction and renovation,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MMR,2018,B,Capacity-enhancing,B2,Fisheries development projects,3566126.393,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MMR,2018,B,Capacity-enhancing,B3,Fishing port development,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MMR,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,103983563.2,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MMR,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MMR,2018,B,Capacity-enhancing,B6,Fishing access agreements,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MMR,2018,B,Capacity-enhancing,B7,Fuel subsidies,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MMR,2018,C,Ambiguous,C1,Fisher assistance,115497.8661,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MMR,2018,C,Ambiguous,C2,Vessel buyback programs,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MMR,2018,C,Ambiguous,C3,Rural fisher communities,5464371.635,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MNE,2018,A,Beneficial,A1,Fisheries management,280103.8154,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MNE,2018,A,Beneficial,A2,Fishery research and development,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MNE,2018,A,Beneficial,A3,Marine protected areas,34342.3113,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MNE,2018,B,Capacity-enhancing,B1,Boat construction and renovation,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MNE,2018,B,Capacity-enhancing,B2,Fisheries development projects,95855.77076,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MNE,2018,B,Capacity-enhancing,B3,Fishing port development,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MNE,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MNE,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MNE,2018,B,Capacity-enhancing,B6,Fishing access agreements,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MNE,2018,B,Capacity-enhancing,B7,Fuel subsidies,0,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MNE,2018,C,Ambiguous,C1,Fisher assistance,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MNE,2018,C,Ambiguous,C2,Vessel buyback programs,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MNE,2018,C,Ambiguous,C3,Rural fisher communities,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MOZ,2018,A,Beneficial,A1,Fisheries management,13228364.17,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MOZ,2018,A,Beneficial,A2,Fishery research and development,525204.4784,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MOZ,2018,A,Beneficial,A3,Marine protected areas,1300751.471,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MOZ,2018,B,Capacity-enhancing,B1,Boat construction and renovation,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MOZ,2018,B,Capacity-enhancing,B2,Fisheries development projects,7936405.885,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MOZ,2018,B,Capacity-enhancing,B3,Fishing port development,11923445.75,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MOZ,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,383333.33,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MOZ,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,2391873.083,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MOZ,2018,B,Capacity-enhancing,B6,Fishing access agreements,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MOZ,2018,B,Capacity-enhancing,B7,Fuel subsidies,1179118.776,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MOZ,2018,C,Ambiguous,C1,Fisher assistance,8995.483238,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MOZ,2018,C,Ambiguous,C2,Vessel buyback programs,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MOZ,2018,C,Ambiguous,C3,Rural fisher communities,610800.2552,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MRT,2018,A,Beneficial,A1,Fisheries management,3090217.037,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MRT,2018,A,Beneficial,A2,Fishery research and development,511872.2042,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MRT,2018,A,Beneficial,A3,Marine protected areas,818875.2952,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MRT,2018,B,Capacity-enhancing,B1,Boat construction and renovation,1664961.274,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MRT,2018,B,Capacity-enhancing,B2,Fisheries development projects,1136227.586,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MRT,2018,B,Capacity-enhancing,B3,Fishing port development,14709876.34,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MRT,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,6367759.65,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MRT,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,3271498.918,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MRT,2018,B,Capacity-enhancing,B6,Fishing access agreements,122240.29,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MRT,2018,B,Capacity-enhancing,B7,Fuel subsidies,1621495.023,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MRT,2018,C,Ambiguous,C1,Fisher assistance,1135178.245,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MRT,2018,C,Ambiguous,C2,Vessel buyback programs,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MRT,2018,C,Ambiguous,C3,Rural fisher communities,3246144.947,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MUS,2018,A,Beneficial,A1,Fisheries management,8238822.889,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MUS,2018,A,Beneficial,A2,Fishery research and development,188664.255,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MUS,2018,A,Beneficial,A3,Marine protected areas,809473.8456,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MUS,2018,B,Capacity-enhancing,B1,Boat construction and renovation,464404.32,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MUS,2018,B,Capacity-enhancing,B1,Boat construction and renovation,462199.3412,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MUS,2018,B,Capacity-enhancing,B2,Fisheries development projects,470209.374,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MUS,2018,B,Capacity-enhancing,B3,Fishing port development,58050.54,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MUS,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,145126.35,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MUS,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,1609345.477,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MUS,2018,B,Capacity-enhancing,B6,Fishing access agreements,6051.47,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MUS,2018,B,Capacity-enhancing,B7,Fuel subsidies,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MUS,2018,C,Ambiguous,C1,Fisher assistance,303314.0715,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MUS,2018,C,Ambiguous,C2,Vessel buyback programs,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MUS,2018,C,Ambiguous,C3,Rural fisher communities,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MYS,2018,A,Beneficial,A1,Fisheries management,45873348.99,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MYS,2018,A,Beneficial,A2,Fishery research and development,6499537.441,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MYS,2018,A,Beneficial,A3,Marine protected areas,8206086.762,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MYS,2018,B,Capacity-enhancing,B1,Boat construction and renovation,48890373.63,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MYS,2018,B,Capacity-enhancing,B2,Fisheries development projects,60242002.23,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MYS,2018,B,Capacity-enhancing,B3,Fishing port development,4141147.143,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MYS,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,109834520.4,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MYS,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,170232829.6,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MYS,2018,B,Capacity-enhancing,B6,Fishing access agreements,3849380.43,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MYS,2018,B,Capacity-enhancing,B7,Fuel subsidies,74825408.33,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MYS,2018,C,Ambiguous,C1,Fisher assistance,62847934.94,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MYS,2018,C,Ambiguous,C2,Vessel buyback programs,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
MYS,2018,C,Ambiguous,C3,Rural fisher communities,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NAM,2018,A,Beneficial,A1,Fisheries management,12877659.34,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NAM,2018,A,Beneficial,A2,Fishery research and development,3409343.886,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NAM,2018,A,Beneficial,A3,Marine protected areas,592958.2479,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NAM,2018,B,Capacity-enhancing,B1,Boat construction and renovation,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NAM,2018,B,Capacity-enhancing,B2,Fisheries development projects,294376.1161,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NAM,2018,B,Capacity-enhancing,B3,Fishing port development,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NAM,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,45984143.96,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NAM,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NAM,2018,B,Capacity-enhancing,B6,Fishing access agreements,13027.17,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NAM,2018,B,Capacity-enhancing,B7,Fuel subsidies,4133740.475,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NAM,2018,C,Ambiguous,C1,Fisher assistance,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NAM,2018,C,Ambiguous,C2,Vessel buyback programs,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NAM,2018,C,Ambiguous,C3,Rural fisher communities,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NGA,2018,A,Beneficial,A1,Fisheries management,988712.0057,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NGA,2018,A,Beneficial,A2,Fishery research and development,209850.7696,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NGA,2018,A,Beneficial,A3,Marine protected areas,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NGA,2018,B,Capacity-enhancing,B1,Boat construction and renovation,1465876.115,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NGA,2018,B,Capacity-enhancing,B2,Fisheries development projects,1924207.983,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NGA,2018,B,Capacity-enhancing,B3,Fishing port development,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NGA,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,21354888.93,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NGA,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,11068824.04,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NGA,2018,B,Capacity-enhancing,B6,Fishing access agreements,1588003.99,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NGA,2018,B,Capacity-enhancing,B7,Fuel subsidies,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NGA,2018,C,Ambiguous,C1,Fisher assistance,10766873.08,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NGA,2018,C,Ambiguous,C2,Vessel buyback programs,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NGA,2018,C,Ambiguous,C3,Rural fisher communities,2691887.436,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NIC,2018,A,Beneficial,A1,Fisheries management,6190010.012,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NIC,2018,A,Beneficial,A2,Fishery research and development,499891.6936,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NIC,2018,A,Beneficial,A3,Marine protected areas,822950.7543,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NIC,2018,B,Capacity-enhancing,B1,Boat construction and renovation,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NIC,2018,B,Capacity-enhancing,B2,Fisheries development projects,7802142.821,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NIC,2018,B,Capacity-enhancing,B3,Fishing port development,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NIC,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,11029543.49,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NIC,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,1299419.061,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NIC,2018,B,Capacity-enhancing,B6,Fishing access agreements,6772.18,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NIC,2018,B,Capacity-enhancing,B7,Fuel subsidies,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NIC,2018,C,Ambiguous,C1,Fisher assistance,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NIC,2018,C,Ambiguous,C2,Vessel buyback programs,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NIC,2018,C,Ambiguous,C3,Rural fisher communities,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NLD,2018,A,Beneficial,A1,Fisheries management,18786099.32,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NLD,2018,A,Beneficial,A2,Fishery research and development,1127059.849,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NLD,2018,A,Beneficial,A3,Marine protected areas,22549581.48,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NLD,2018,B,Capacity-enhancing,B1,Boat construction and renovation,10239799.65,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NLD,2018,B,Capacity-enhancing,B2,Fisheries development projects,935123.7108,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NLD,2018,B,Capacity-enhancing,B3,Fishing port development,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NLD,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,2180051.715,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NLD,2018,B,Capacity-enhancing,B5,Non-fuel tax exemption,35654259.51,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NLD,2018,B,Capacity-enhancing,B6,Fishing access agreements,9927304.9,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NLD,2018,B,Capacity-enhancing,B7,Fuel subsidies,82563795.09,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NLD,2018,C,Ambiguous,C1,Fisher assistance,6851319.164,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NLD,2018,C,Ambiguous,C2,Vessel buyback programs,7461691.12,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NLD,2018,C,Ambiguous,C3,Rural fisher communities,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NOR,2018,A,Beneficial,A1,Fisheries management,117729335.3,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NOR,2018,A,Beneficial,A2,Fishery research and development,83106764.43,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NOR,2018,A,Beneficial,A3,Marine protected areas,76910276.92,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NOR,2018,B,Capacity-enhancing,B1,Boat construction and renovation,55851241.76,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NOR,2018,B,Capacity-enhancing,B2,Fisheries development projects,165197116.7,Modeled,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NOR,2018,B,Capacity-enhancing,B3,Fishing port development,0,Found no evidence of subsidy,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
NOR,2018,B,Capacity-enhancing,B4,Marketing and storage infrastructure,4202313.633,Reported,2018 US$,Sumaila et al. (2019),subsidies_Sumaila
